1	0;1;2;3;4
2	5;6;7;8;9;10;11;12;13;14;15
3	0;1;2;3;4
4	16;17;18;19;20;21;22
5	5;6;7;8;9;10;11;12;13;14;15
6	23;24;25;26
7	16;17;18;19;20;21;22
8	27;28;29;30;31;32
9	0;1;2;3;4
10	33;34;35;36;37;38;39;40;41;42;43;44;45
11	23;24;25;26
12	46;47;48;49;50;51;52
13	5;6;7;8;9;10;11;12;13;14;15
