1	0;1;2;3;4;5
2	6;7;8;9
3	10;11;12;13;14;15;16;17;18
4	19;20;21;22;23;24;25;26
5	19;20;21;22;23;24;25;26
6	27;28;29;30;31;32;33;34;35
