TP	ID	PID	EL	Perc	Leaf	Mut
1	0	-1	0	1	0	True
1.5	1	0	2.532462758867896	0.7545955610849836	0	True
1.5	2	0	3.42115874745231	0.2454044389150164	-1	True
2.0	3	1	5.467537241132105	0.6538303130547926	0	False
2.0	4	1	5.467537241132105	0.34616968694520733	0	True
3.0	5	4	7	0.2877187931723474	1	False
3.0	6	4	7	0.05845089377285999	1	True
3.0	7	3	7	0.4083508148189203	1	False
3.0	8	3	7	0.2454794982358723	1	True
