TP	ID	PID	EL	Perc	Leaf	Mut
1	0	-1	0	1	0	True
1.5	1	0	4.991734117657917	0.6952620275074965	0	True
1.5	2	0	2.578595161319046	0.30473797249250345	0	True
2.0	3	1	3.0082658823420827	0.6952620275074965	0	False
2.0	4	2	5.421404838680954	0.30473797249250345	0	False
3.0	5	3	7	0.6317716085346351	1	False
3.0	6	3	7	0.06349041897286149	1	True
3.0	7	4	7	0.16939823488484296	1	False
3.0	8	4	7	0.1353397376076605	1	True
