TP	ID	PID	EL	Perc	Leaf	Mut
1	0	-1	0	1	0	True
1.5	1	0	3.4233344700470587	0.9082952833916016	0	True
1.5	2	0	3.689270548880793	0.0917047166083984	0	True
2.0	3	1	4.576665529952941	0.5	-1	True
2.0	4	2	4.310729451119207	0.5	0	False
3.0	5	4	7	0.8611096011794644	1	False
3.0	6	4	7	0.13889039882053555	1	True
