TP	ID	PID	EL	Perc	Leaf	Mut
1	0	-1	0	1	0	True
1.5	1	0	4.76308406682569	0.4231220008929366	-1	True
1.5	2	0	1.7821542339013472	0.4231220008929366	0	True
2.0	3	2	6.217845766098653	0.3375769833151702	0	False
2.0	4	2	6.217845766098653	0.6624230166848297	0	True
3.0	5	4	7	0.2273732361908985	1	False
3.0	6	4	7	0.4350497804939312	1	True
3.0	7	3	7	0.09150438030137838	1	False
3.0	8	3	7	0.24607260301379186	1	True
