1	0;1;2;3;4;5;6
2	7;8;9;10;11;12;13;14;15
3	0;1;2;3;4;5;6
4	16;17;18;19;20;21
5	22;23;24;25;26
6	27;28;29;30;31;32;33
7	0;1;2;3;4;5;6
8	27;28;29;30;31;32;33
