1	0;1;2
2	3;4;5;6;7;8;9;10
3	0;1;2
4	11;12;13;14;15
5	16
6	0;1;2
7	16
8	17;18;19;20
9	21;22;23;24;25
10	16
11	26;27;28;29;30
12	21;22;23;24;25
13	31;32;33;34
14	26;27;28;29;30
15	35;36
16	16
17	37;38;39;40;41;42;43;44;45
18	31;32;33;34
19	46;47;48;49
20	21;22;23;24;25
21	50;51;52;53;54
22	35;36
23	55;56;57;58;59;60;61;62;63
24	26;27;28;29;30
25	64;65;66;67;68;69;70;71;72;73;74;75;76
26	16
27	77;78;79;80;81;82;83;84;85;86;87
