TP	ID	PID	EL	Perc	Leaf	Mut
1	0	-1	0	1	0	True
1.5	1	0	2.319620485116749	0.8703679962721428	-1	True
1.5	2	0	3.7389638699439987	0.8703679962721428	0	True
2.0	3	2	4.261036130056001	1.0	0	False
3.0	4	3	6	0.602333079333321	0	False
3.0	5	3	6	0.3976669206666789	0	True
4.0	6	5	6	0.3976669206666789	1	False
4.0	7	4	6	0.12791623004038546	1	False
4.0	8	4	6	0.4744168492929356	1	True
