TP	ID	PID	EL	Perc	Leaf	Mut
1	0	-1	0	1	0	True
1.5	1	0	4.81050655333001	0.29249158910790124	0	True
1.5	2	0	3.561636613881481	0.7075084108920988	0	True
2.0	3	1	3.1894934466699896	0.2840678448639859	0	False
2.0	4	1	3.1894934466699896	0.357966077568007	-1	True
2.0	5	2	4.438363386118519	0.357966077568007	0	False
3.0	6	3	7	0.2913193553350248	1	False
3.0	7	3	7	0.15113054480101612	1	True
3.0	8	5	7	0.5575500998639591	1	False
