1	0;1;2
2	3;4;5;6;7;8
3	0;1;2
4	3;4;5;6;7;8
5	9;10;11;12;13;14;15;16;17;18
6	0;1;2
7	3;4;5;6;7;8
8	19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37
9	3;4;5;6;7;8
10	38;39;40;41
