0	1	-1	subclone		
1	2	7	subclone	12,13,14,15,16,17,18,19,20,21,22	10
2	2	7	subclone	12	0
3	3	1	subclone	12,13,14,15,16,17,18,19,20,21,22	0
4	3	8	subclone	12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33	12
5	3	8	subclone	4,5,12,13,17,19,20,23,28,29,30,32	2
6	3	2	subclone	12	0
7	1.5	0	unobserved subclone	12	1
8	2.5	2	unobserved subclone	12,13,17,19,20,23,28,29,30,32	9
